Segundo,DAC,Tensao,Corrente,Potencia,Impedancia,Temperatura
13.22,0.7843137254901961,32.98244551632271,0.16307575216621908,5.378637110855666,202.25229734157242,4.55962
15.36,0.7647058823529411,33.074297819325196,0.16403340652467924,5.425289739715682,201.6314756857109,4.55962
17.51,0.7647058823529411,32.134875391365725,0.15905000143642792,5.1110519771561504,202.04259730365357,4.5579
19.37,0.7647058823529411,32.169432054648084,0.15965267414303538,5.135935853187248,201.4963559321717,4.559046666666666
20.87,0.7647058823529411,32.17347543345477,0.1602395295475377,5.155462567366054,200.78363637425667,4.55962
22.72,0.7647058823529411,32.20630762533632,0.16078591315041219,5.178320580742784,200.3055304677589,4.560193333333333
24.96,0.7647058823529411,32.18913885398278,0.16146158044648498,5.197309232575416,199.36097965207017,4.561913333333333
26.46,0.7647058823529411,32.187095358204246,0.16212927852203796,5.2184705481456914,198.5273459033441,4.558473333333333
27.96,0.7647058823529411,32.15507634929694,0.16254400652911402,5.226614940064282,197.82382036668633,4.560193333333333
29.46,0.7647058823529411,32.10663913749687,0.16330599505542814,5.24320665223448,196.60416708277896,4.559046666666666
30.94,0.7647058823529411,32.0933091498932,0.16369754956656699,5.2535960653198,196.05247137094486,4.5613399999999995
32.46,0.7647058823529411,32.0448853529069,0.1641536206640095,5.2602839544427535,195.21278436189078,4.558473333333333
34.02,0.7647058823529411,32.10747735271693,0.164332648406222,5.276306787014766,195.38100106163242,4.55962
35.59,0.7647058823529411,32.026172315468536,0.16471400774779849,5.275159194902414,194.43502561424737,4.55962
37.13,0.7647058823529411,32.01374377406978,0.16523941469994277,5.289932283581227,193.741570872805,4.559046666666666
38.94,0.7647058823529411,32.048793687788574,0.16576507617340053,5.312570726921871,193.33863578274807,4.5613399999999995
41.16,0.7647058823529411,31.993590991500522,0.16623283675540154,5.318385388509191,192.46252194189861,4.560766666666667
42.71,0.7647058823529411,32.073084656766255,0.1654306233248422,5.305870386719274,193.8763453353315,4.55962
44.26,0.7647058823529411,32.07885742215531,0.16623124141810727,5.332508292559342,192.97730768592464,4.560193333333333
45.79,0.7647058823529411,31.993331115831488,0.16641784438145724,5.324261198878878,192.2469987202663,4.559046666666666
47.3,0.7647058823529411,32.01013024923971,0.16706505522879547,5.347774177970169,191.60278734174454,4.560193333333333
49.5,0.7647058823529411,31.96162167584908,0.16726590005387243,5.346089416792255,191.08271121343316,4.561913333333333
51.34,0.7647058823529411,31.890275679281075,0.16746359793520926,5.340460304398109,190.43109112954355,4.559046666666666
53.22,0.7647058823529411,31.71797927334819,0.16868957070097218,5.35049230712344,188.0257276223265,4.5613399999999995
55.38,0.7647058823529411,31.7091259014086,0.16861699325401766,5.346697468208611,188.05415331798454,4.562486666666667
56.93,0.7647058823529411,31.687573178328208,0.16927396760304822,5.363881235607549,187.1969661196598,4.56306
59.19,0.7647058823529411,31.682609633527058,0.16917007156275748,5.359749338998682,187.28259284192401,4.55962
1.01,0.7647058823529411,31.559400803163033,0.16979680909087302,5.358685553197018,185.86568836092118,4.56306
2.48,0.7647058823529411,31.64999600231635,0.17026208645676869,5.388794355702769,185.88986345091345,4.560193333333333
4.0,0.7647058823529411,31.54496967560338,0.17017904150114418,5.368292703576842,185.36342311806527,4.561913333333333
5.51,0.7647058823529411,31.518543820062906,0.17027441114761713,5.3668014891915785,185.10440651436653,4.561913333333333
7.03,0.7647058823529411,31.613982767212125,0.1702718614403989,5.382971693317902,185.66768754259564,4.560766666666667
8.59,0.7647058823529411,31.48889555233426,0.17041030414476535,5.36603226825603,184.78281410485667,4.561913333333333
10.14,0.7647058823529411,31.54285887721413,0.1708075022017401,5.38775693711893,184.66904831825818,4.55962
1.46,0.27450980392156865,9.523560129267391,0.03823690933384397,0.3641515051982086,249.06720483388983,4.55962
2.93,0.5686274509803921,11.347385779237305,0.04833312074334417,0.5484545669891833,234.77453151625687,4.559046666666666
4.56,0.7058823529411765,19.970005428302922,0.10776090581985161,2.1519858741812765,185.3177205255458,4.5573266666666665
6.7,0.7450980392156863,25.959587391729947,0.15024681311622418,3.900345275419539,172.77962076738876,4.55962
8.18,0.7450980392156863,27.876781106231128,0.16430870755903332,4.580397874470916,169.6610089651851,4.5613399999999995
10.27,0.7450980392156863,28.020901778665753,0.1665322154000568,4.6663828507086,168.26114821899014,4.5613399999999995
12.23,0.7450980392156863,28.08393148463467,0.16744683562550636,4.702565459025605,167.71849631989573,4.561913333333333
13.84,0.7450980392156863,28.514272018453678,0.16817430719412116,4.795367941848162,169.5518922848308,4.5613399999999995
15.98,0.7450980392156863,28.28454045995022,0.16936388837749117,4.790379753267642,167.0045529239827,4.560193333333333
17.64,0.7450980392156863,28.322808811634843,0.16987139926973116,4.8112351640814826,166.73088544271263,4.5613399999999995
19.12,0.7450980392156863,28.44871898128008,0.1708062967766288,4.859220337231439,166.55544624612855,4.561913333333333
20.59,0.7450980392156863,28.41525774872454,0.1713051212838494,4.8676791749570985,165.87512116255408,4.55962
22.05,0.7450980392156863,28.46907118459949,0.17209789307754594,4.8994671687442475,165.42370551725205,4.5613399999999995
23.52,0.7450980392156863,28.52324290145227,0.17237183442217877,4.916603702592717,165.47507890176655,4.560766666666667
25.52,0.7450980392156863,28.48786460887968,0.1728726493297995,4.924772628685663,164.79104542750238,4.5613399999999995
27.56,0.7450980392156863,28.471859548590565,0.1737178033058137,4.94606889681281,163.89718846760087,4.5613399999999995
28.98,0.7450980392156863,28.475742604104408,0.17368979350084573,4.94594585269013,163.94597535154392,4.559046666666666
30.42,0.7450980392156863,28.499685166635633,0.1745846244750977,4.975606832475594,163.24281277530687,4.561913333333333
31.84,0.7450980392156863,28.584768028049183,0.17477529732121916,4.995911330960375,163.5515342623809,4.562486666666667
33.69,0.7450980392156863,28.476875564323873,0.17516731763692048,4.988217907282979,162.5695703313192,4.561913333333333
35.8,0.7450980392156863,28.53542362665236,0.17628864503295083,5.030471166583796,161.867621260114,4.5613399999999995
37.39,0.7450980392156863,28.38226159952466,0.1761928024628534,5.000750211454078,161.08638493055625,4.55962
39.54,0.7450980392156863,28.56243453634891,0.17611919139043775,5.0303928746840825,162.1767299227998,4.5613399999999995
41.41,0.7450980392156863,28.323641750930104,0.17640105175084175,4.996320194278123,160.56390520242434,4.560193333333333
43.56,0.7450980392156863,28.306674995964336,0.1768131826351046,5.004993295853991,160.09369083289332,4.558473333333333
45.05,0.7450980392156863,28.49486985222383,0.17748728074928724,5.057476965376051,160.54598240464767,4.561913333333333
46.53,0.7450980392156863,28.58289112072121,0.17750097641338983,5.073491082645625,161.02948670069995,4.562486666666667
48.29,0.7450980392156863,28.274522993028405,0.17770002253430045,5.024383373007744,159.11378394772422,4.55962
50.57,0.7450980392156863,28.294138091687262,0.17850325792415392,5.05059582952208,158.50768451357592,4.5613399999999995
